Time,Idc_bat_Discharge,Vdc_bat_Discharge
496.5,1058.112384,363.29645
497,1058.073807,363.29556
497.5,1058.065848,363.2946
498,1058.105076,363.29343
498.5,1058.080464,363.29248
499,1058.068662,363.2915
499.5,1058.085,363.29044
500,1058.086743,363.28943
500.5,1058.053038,363.2885
501,1058.04909,363.28754
501.5,1058.082312,363.2864
502,1058.087646,363.28537
502.5,1058.090145,363.28433
503,1058.042517,363.28348
503.5,1058.011752,363.28253
504,1057.968702,363.28165
504.5,1057.89894,363.28085
505,1057.946463,363.2797
505.5,1057.975485,363.2786
506,1057.991193,363.27753
506.5,1058.015217,363.27643
507,1058.08185,363.2752
507.5,1058.03733,363.27435
508,1058.01024,363.2734
508.5,1058.05518,363.27225
509,1058.07408,363.27118
509.5,1058.075277,363.27014
510,1058.050917,363.2692
510.5,1058.056692,363.26813
511,1058.06841,363.26706
511.5,1057.97349,363.26636
512,1057.96572,363.26535
512.5,1057.997913,363.26422
513,1058.074752,363.26297
513.5,1058.09718,363.26187
514,1058.118726,363.26077
514.5,1058.09256,363.25983
515,1058.059632,363.2589
515.5,1058.040144,363.25797
516,1058.040354,363.25696
516.5,1058.054445,363.25586
517,1057.999656,363.25504
517.5,1058.096298,363.2537
518,1057.999467,363.253
518.5,1057.979328,363.25204
519,1057.959588,363.2511
519.5,1057.844886,363.2504
520,1057.851165,363.24936
520.5,1057.90818,363.24817
521,1057.89831,363.24716
521.5,1057.914354,363.2461
522,1057.93485,363.24503
522.5,1057.930755,363.24402
523,1057.910448,363.24307
523.5,1057.907676,363.24207
524,1057.905387,363.24106
524.5,1057.86324,363.24017
525,1057.859817,363.23917
525.5,1057.80381,363.2383
526,1057.808724,363.23727
526.5,1057.84644,363.23615
527,1057.86618,363.23505
527.5,1057.884744,363.23398
528,1057.909545,363.2329
528.5,1057.839615,363.23212
529,1057.836297,363.2311
529.5,1057.787136,363.23026
530,1057.78071,363.22925
530.5,1057.821996,363.22812
531,1057.823592,363.22708
531.5,1057.877184,363.22592
532,1057.8351,363.22504
532.5,1057.830963,363.22403
533,1057.906332,363.22278
533.5,1057.917294,363.2217
534,1057.81368,363.221
534.5,1057.847826,363.21988
535,1057.83069,363.21893
535.5,1057.77336,363.2181
536,1057.745346,363.21738
536.5,1057.7532,363.21634
537,1057.805847,363.21515
537.5,1057.789194,363.21417
538,1057.744317,363.2133
538.5,1057.720482,363.21234
539,1057.73976,363.21127
539.5,1057.74837,363.21024
540,1057.74039,363.20926
540.5,1057.740936,363.20825
541,1057.790916,363.2071
541.5,1057.834428,363.20596
542,1057.936005,363.20462
542.5,1057.98042,363.20346
543,1057.996884,363.2024
543.5,1058.012025,363.20132
544,1057.9884,363.20038
544.5,1058.029833,363.19922
545,1058.050224,363.19815
545.5,1058.043546,363.19714
546,1058.034516,363.19614
546.5,1058.057133,363.19507
547,1058.071497,363.194
547.5,1058.047452,363.19305
548,1058.049888,363.19205
548.5,1058.030085,363.1911
549,1058.010618,363.19016
549.5,1058.016687,363.18912
550,1058.028678,363.18808
550.5,1058.033928,363.18704
551,1058.020803,363.1861
551.5,1057.995414,363.18515
552,1057.98714,363.18417
552.5,1058.030925,363.183
553,1058.001063,363.1821
553.5,1058.005872,363.1811
554,1058.00709,363.18005
554.5,1057.947555,363.17923
555,1057.89327,363.1784
555.5,1057.951524,363.17722
556,1057.95816,363.17618
556.5,1057.887936,363.17538
557,1057.837116,363.17453
557.5,1057.852383,363.1735
558,1057.884093,363.17236
558.5,1057.051863,363.17422
559,1055.840184,363.17737
559.5,1056.313713,363.1747
560,1055.339208,363.17706
560.5,1056.024753,363.17368
561,1056.623127,363.17062
561.5,1056.40857,363.17032
562,1055.566407,363.17218
562.5,1055.549292,363.17123
563,1055.543643,363.17023
563.5,1055.512122,363.16934
564,1055.538582,363.16824
564.5,1055.23866,363.1682
565,1053.960705,363.1716
565.5,1053.484992,363.17224
566,1054.568046,363.1675
566.5,1054.38774,363.1671
567,1052.7447,363.17178
567.5,1052.297526,363.1723
568,1052.266635,363.1714
568.5,1052.21802,363.17053
569,1052.17728,363.16965
569.5,1052.164155,363.16867
570,1052.188368,363.1676
570.5,1052.159976,363.1667
571,1052.154663,363.1657
571.5,1052.16489,363.16464
572,1052.20626,363.16348
572.5,1052.204853,363.1625
573,1052.20269,363.1615
573.5,1052.224656,363.16043
574,1052.177868,363.15955
574.5,1052.204664,363.15848
575,1052.181837,363.15756
575.5,1052.116275,363.15674
576,1052.08824,363.15582
576.5,1052.03427,363.15497
577,1051.971186,363.15414
577.5,1051.957662,363.1532
578,1051.9551,363.1522
578.5,1051.930803,363.15125
579,1051.971438,363.15012
579.5,1051.875237,363.14938
580,1051.92612,363.14822
580.5,1052.015727,363.14694
581,1052.058987,363.14578
581.5,1052.04498,363.1448
582,1052.023224,363.14383
582.5,1052.029755,363.143
583,1052.036097,363.14197
583.5,1052.044497,363.14093
584,1052.06094,363.1399
584.5,1052.068143,363.13885
585,1052.11386,363.1377
585.5,1052.138514,363.13663
586,1052.075577,363.1358
586.5,1052.028096,363.13495
587,1052.158506,363.1335
587.5,1052.18904,363.13242
588,1052.20689,363.13135
588.5,1052.235933,363.13025
589,1052.247147,363.1292
589.5,1052.246307,363.1282
590,1052.292843,363.12704
590.5,1052.292507,363.12604
591,1052.20899,363.12527
591.5,1052.17413,363.1244
592,1052.128896,363.1235
592.5,1052.0916,363.12262
593,1052.022657,363.12183
593.5,1052.045148,363.12076
594,1052.056803,363.11972
594.5,1052.014446,363.11884
595,1051.985802,363.11792
595.5,1052.0013,363.11688
596,1052.026227,363.11578
596.5,1052.008482,363.11487
597,1052.024064,363.1138
597.5,1052.005794,363.11285
598,1052.027067,363.1118
598.5,1052.01075,363.1108
599,1052.025072,363.10977
599.5,1052.02104,363.10876
600,1052.037063,363.10773
600.5,1052.090508,363.10657
601,1052.09013,363.10556
601.5,1052.043405,363.10468
602,1052.002518,363.10382
602.5,1051.982715,363.10284
603,1051.977717,363.10187
603.5,1051.99647,363.1008
604,1052.00676,363.09976
604.5,1052.002518,363.0988
605,1052.024757,363.0977
605.5,1052.001552,363.09674
606,1051.9803,363.0958
606.5,1051.97757,363.09482
607,1051.976058,363.09378
607.5,1052.02776,363.09262
608,1052.0727,363.09146
608.5,1052.096535,363.0904
609,1052.098005,363.0894
609.5,1052.119614,363.08832
610,1052.117493,363.08734
610.5,1052.111655,363.08633
611,1052.09475,363.0854
611.5,1052.131458,363.08426
612,1052.107182,363.08334
612.5,1052.155818,363.08218
613,1052.162748,363.08118
613.5,1052.170434,363.08014
614,1052.175936,363.07913
614.5,1052.125893,363.07828
615,1052.133768,363.07724
615.5,1052.06682,363.07645
616,1052.066547,363.07544
616.5,1052.02524,363.07455
617,1052.012325,363.07358
617.5,1051.95825,363.07275
618,1051.95531,363.07175
618.5,1052.006697,363.0706
619,1052.053086,363.06943
619.5,1052.053863,363.06842
620,1052.02776,363.0675
620.5,1052.020536,363.06653
621,1052.104935,363.06528
621.5,1052.10924,363.06424
622,1052.10084,363.06326
622.5,1052.11218,363.06223
623,1052.06955,363.06137
623.5,1052.035152,363.0605
624,1052.045274,363.05945
624.5,1052.078013,363.05832
625,1052.0643,363.05737
625.5,1052.064048,363.05637
626,1052.114553,363.0552
626.5,1052.15103,363.0541
627,1052.127804,363.05316
627.5,1052.062263,363.05237
628,1052.0643,363.05136
628.5,1052.02734,363.05048
629,1051.991493,363.0496
629.5,1051.992207,363.04858
630,1051.963626,363.04767
630.5,1051.953756,363.0467
631,1051.919022,363.0458
631.5,1051.92087,363.0448
632,1051.956822,363.04367
632.5,1051.96917,363.04263
633,1051.878135,363.0419
633.5,1051.912743,363.04077
634,1051.911588,363.0398
634.5,1052.2533,363.0376
635,1053.069003,363.03378
635.5,1053.146346,363.0325
636,1054.041387,363.0284
636.5,1053.447612,363.02948
637,1055.155983,363.02258
637.5,1055.36151,363.02087
638,1056.061923,363.0175
638.5,1056.121206,363.01627
639,1056.122487,363.01526
639.5,1056.105057,363.0143
640,1056.158754,363.01337
640.5,1056.39597,363.01157
641,1057.418565,363.0068
641.5,1055.7519,363.01157
642,1057.99071,363.00284
642.5,1056.29181,363.0077
643,1058.356614,362.99957
643.5,1058.66565,362.99753
644,1058.926533,362.99567
644.5,1059.040227,362.9943
645,1059.013242,362.99335
645.5,1059.008958,362.99258
646,1058.977038,362.9917
646.5,1058.972943,362.9907
647,1058.950053,362.98975
647.5,1058.967945,362.9887
648,1058.954673,362.98776
648.5,1058.976597,362.9867
649,1059.000684,362.9856
649.5,1058.989596,362.98462
650,1059.014922,362.98355
650.5,1059.043377,362.98245
651,1059.067086,362.98138
651.5,1059.04932,362.98044
652,1059.041445,362.97946
652.5,1059.037728,362.97845
653,1059.038883,362.97745
653.5,1058.972418,362.97665
654,1058.963325,362.9757
654.5,1059.004338,362.97455
655,1059.033885,362.97345
655.5,1059.07998,362.97232
656,1059.080862,362.9713
656.5,1059.0951,362.97028
657,1059.100917,362.96927
657.5,1059.023175,362.96848
658,1058.963892,362.96765
658.5,1058.957424,362.96667
659,1058.93067,362.96576
659.5,1058.926785,362.96478
660,1058.988,362.9636
660.5,1058.954862,362.9627
661,1058.94852,362.96173
661.5,1058.94222,362.96072
662,1058.904294,362.95987
662.5,1058.887263,362.95895
663,1058.841357,362.95807
663.5,1058.87649,362.95697
664,1058.938335,362.95578
664.5,1059.013704,362.95456
665,1058.970885,362.95367
665.5,1058.931468,362.95282
666,1058.943333,362.95178
666.5,1058.920716,362.95087
667,1058.894886,362.94992
667.5,1058.859816,362.94904
668,1058.889426,362.94794
668.5,1058.917818,362.94684
669,1059.00417,362.9456
669.5,1058.945706,362.94476
670,1058.871744,362.944
670.5,1058.888922,362.94296
671,1058.913408,362.9419
671.5,1058.941737,362.9408
672,1058.96742,362.93973
672.5,1059.048753,362.93848
673,1059.08376,362.93738
673.5,1059.08838,362.93637
674,1059.01635,362.93558
674.5,1059.02181,362.93454
675,1059.0195,362.93356
675.5,1058.960637,362.93274
676,1058.956668,362.93176
676.5,1058.928402,362.93082
677,1058.92542,362.92984
677.5,1058.85129,362.92908
678,1058.837136,362.92813
678.5,1058.799777,362.92725
679,1058.829576,362.92615
679.5,1058.837913,362.9251
680,1058.736777,362.9244
680.5,1058.69274,362.92355
681,1058.688393,362.92258
681.5,1058.628396,362.92175
682,1058.609685,362.9208
682.5,1058.59992,362.91983
683,1058.633856,362.9187
683.5,1058.728503,362.91742
684,1058.783313,362.91626
684.5,1058.76393,362.9153
685,1058.706915,362.9145
685.5,1058.655633,362.91367
686,1058.676927,362.9126
686.5,1058.66271,362.91162
687,1058.677872,362.91058
687.5,1058.762292,362.90933
688,1058.792595,362.90823
688.5,1058.806833,362.9072
689,1058.85675,362.90607
689.5,1058.947743,362.9048
690,1058.97939,362.9037
690.5,1058.952237,362.9028
691,1058.956794,362.9018
691.5,1058.866557,362.90106
692,1058.855007,362.90012
692.5,1058.814645,362.89923
693,1058.893983,362.89798
693.5,1058.860845,362.8971
694,1058.817774,362.89624
694.5,1058.73621,362.89548
695,1058.68707,362.89462
695.5,1058.775165,362.89337
696,1058.830605,362.8922
696.5,1058.821365,362.89124
697,1058.908662,362.88998
697.5,1058.929095,362.88892
698,1058.90043,362.888
698.5,1058.95293,362.88684
699,1058.949234,362.88586
699.5,1058.949612,362.88486
700,1058.920128,362.88397
700.5,1058.942682,362.8829
701,1058.95041,362.8819
701.5,1058.93151,362.88116
702,1058.949486,362.88013
702.5,1058.952888,362.87912
703,1058.927814,362.8782
703.5,1058.93067,362.8772
704,1058.985753,362.876
704.5,1058.9649,362.87506
705,1058.97519,362.87405
705.5,1058.96763,362.87308
706,1058.967546,362.8721
706.5,1058.954925,362.87112
707,1058.895516,362.8703
707.5,1058.889888,362.86932
708,1058.887578,362.86835
708.5,1058.936928,362.8672
709,1058.966202,362.86612
709.5,1058.9922,362.86505
710,1058.978382,362.86407
710.5,1058.937054,362.86322
711,1058.933715,362.86224
711.5,1058.93739,362.8612
712,1058.91429,362.86026
712.5,1058.886675,362.85938
713,1058.871366,362.85843
713.5,1058.826048,362.85757
714,1058.819958,362.8566
714.5,1058.864184,362.85547
715,1058.872836,362.85446
715.5,1058.848098,362.85355
716,1058.828862,362.8526
716.5,1058.842512,362.8516
717,1058.91198,362.85037
717.5,1058.904168,362.84943
718,1058.94159,362.84833
718.5,1058.937054,362.84735
719,1058.86368,362.8466
719.5,1058.81265,362.84576
720,1058.81916,362.84473
720.5,1058.796123,362.8438
721,1058.776194,362.84286
721.5,1058.824893,362.84174
722,1058.867313,362.8406
722.5,1058.816892,362.83975
723,1058.8116,362.8388
723.5,1058.845473,362.8377
724,1058.84163,362.83673
724.5,1058.83932,362.83575
725,1058.816052,362.8348
725.5,1058.832327,362.83377
726,1058.871492,362.83267
726.5,1058.97897,362.83133
727,1059.030483,362.83017
727.5,1059.03021,362.8292
728,1058.998563,362.8283
728.5,1058.917755,362.82755
729,1058.88426,362.82663
729.5,1058.862126,362.8257
730,1058.842974,362.82477
730.5,1058.78115,362.82397
731,1058.81748,362.82288
731.5,1058.772603,362.82202
732,1058.761326,362.82108
732.5,1058.7717,362.82004
733,1058.64654,362.81943
733.5,1058.60853,362.81854
734,1058.60811,362.81757
734.5,1058.580222,362.81665
735,1058.554896,362.81573
735.5,1058.537907,362.8148
736,1058.53713,362.81378
736.5,1058.546244,362.81277
737,1058.54343,362.8118
737.5,1058.573922,362.8107
738,1058.55267,362.80975
738.5,1058.532972,362.8088
739,1058.576358,362.80768
739.5,1058.613528,362.80658
740,1058.698767,362.80533
740.5,1058.691207,362.80435
741,1058.784006,362.8031
741.5,1058.73936,362.80228
742,1058.754396,362.80124
742.5,1058.82336,362.80002
743,1058.801562,362.79907
743.5,1058.84226,362.79794
744,1058.860845,362.7969
744.5,1058.867712,362.7959
745,1058.89245,362.79486
745.5,1058.84184,362.79404
746,1058.805405,362.79315
746.5,1058.769012,362.7923
747,1058.759268,362.79132
747.5,1058.658846,362.79065
748,1058.687364,362.78955
748.5,1058.77401,362.7883
749,1058.74356,362.78738
749.5,1058.70408,362.7865
750,1058.762145,362.78534
750.5,1058.883735,362.78397
751,1058.88342,362.783
751.5,1058.837388,362.78214
752,1058.891547,362.78094
752.5,1058.931993,362.77985
753,1058.912442,362.7789
753.5,1058.93697,362.77783
754,1058.901795,362.77698
754.5,1058.882118,362.77606
755,1058.877897,362.7751
755.5,1058.86263,362.77414
756,1058.863218,362.77316
756.5,1058.91933,362.77197
757,1058.933085,362.77118
757.5,1058.935248,362.77017
758,1058.962044,362.76907
758.5,1058.932812,362.7682
759,1058.94999,362.76715
759.5,1058.898267,362.76633
760,1058.848602,362.76547
760.5,1058.827518,362.76456
761,1058.798244,362.76367
761.5,1058.828736,362.76254
762,1058.848035,362.7615
762.5,1058.865024,362.76047
763,1058.843793,362.75955
763.5,1058.83323,362.7586
764,1058.860278,362.7575
764.5,1058.859375,362.75653
765,1058.8389,362.75558
765.5,1058.83449,362.7546
766,1058.786568,362.75378
766.5,1058.77485,362.75284
767,1058.77233,362.75183
767.5,1058.755488,362.75092
768,1058.752296,362.74994
768.5,1058.695176,362.7491
769,1058.72109,362.74805
769.5,1058.803305,362.74683
770,1058.870526,362.7456
770.5,1058.83554,362.74475
771,1058.82798,362.74377
771.5,1058.869875,362.74268
772,1058.85612,362.74173
772.5,1058.790474,362.74097
773,1058.782284,362.74002
773.5,1058.78409,362.73904
774,1058.695512,362.7383
774.5,1058.762355,362.7371
775,1058.76729,362.73608
775.5,1058.70408,362.7353
776,1058.706537,362.7343
776.5,1058.75385,362.7332
777,1058.75742,362.73218
777.5,1058.755362,362.7312
778,1058.777286,362.73016
778.5,1058.775732,362.7292
779,1058.800932,362.72812
779.5,1058.792154,362.72717
780,1058.862966,362.72595
780.5,1058.88888,362.72485
781,1058.89014,362.72388
781.5,1058.85759,362.723
782,1058.84415,362.72205
782.5,1058.807715,362.72116
783,1058.742216,362.72037
783.5,1058.733186,362.7194
784,1058.739276,362.71838
784.5,1058.753892,362.71738
785,1058.700825,362.71655
785.5,1058.685705,362.71558
786,1058.639883,362.71475
786.5,1058.641353,362.71378
787,1058.619177,362.71283
787.5,1058.52033,362.71216
788,1058.451324,362.7114
788.5,1058.409744,362.7105
789,1058.406405,362.70953
789.5,1058.459913,362.7084
790,1058.432235,362.7075
790.5,1058.448447,362.70648
791,1058.472492,362.7054
791.5,1058.46993,362.7044
792,1058.50269,362.7033
792.5,1058.492988,362.70236
793,1058.504202,362.70132
793.5,1058.569827,362.70013
794,1058.606367,362.69904
794.5,1058.591163,362.69812
795,1058.68056,362.69687
795.5,1058.675772,362.6959
796,1058.718633,362.6948
796.5,1058.747088,362.69373
797,1058.787975,362.6926
797.5,1058.831697,362.6915
798,1058.77968,362.69064
798.5,1058.790873,362.6896
799,1058.801562,362.6886
799.5,1058.74062,362.6878
800,1058.699418,362.68695
800.5,1058.696016,362.686
801,1058.695638,362.685
801.5,1058.699103,362.68402
802,1058.674806,362.6831
802.5,1058.67951,362.6821
803,1058.709666,362.681
803.5,1058.713446,362.68002
804,1058.747424,362.67892
804.5,1058.761263,362.6779
805,1058.811054,362.67673
805.5,1058.82693,362.6757
806,1058.873802,362.67456
806.5,1058.86767,362.67358
807,1058.886045,362.67255
807.5,1058.8977,362.67154
808,1058.873403,362.67062
808.5,1058.843793,362.66974
809,1058.839068,362.66876
809.5,1058.864877,362.6677
810,1058.865402,362.66672
810.5,1058.841693,362.6658
811,1058.806623,362.66492
811.5,1058.877183,362.66376
812,1058.88111,362.66275
812.5,1058.924223,362.66162
813,1058.90106,362.66092
813.5,1058.857506,362.66006
814,1058.874747,362.65903
814.5,1058.841882,362.65814
815,1058.810802,362.65726
815.5,1058.777853,362.65637
816,1058.734593,362.65552
816.5,1058.750868,362.65448
817,1058.755236,362.6535
817.5,1058.75574,362.6525
818,1058.75364,362.65152
818.5,1058.759205,362.6505
819,1058.731065,362.64963
819.5,1058.728062,362.64865
820,1058.714034,362.6477
820.5,1058.7045,362.64676
821,1058.702106,362.64578
821.5,1058.652693,362.64493
822,1058.653722,362.64395
822.5,1058.680644,362.6429
823,1058.69841,362.64188
823.5,1058.71752,362.6408
824,1058.73831,362.63974
824.5,1058.73264,362.6388
825,1058.779785,362.63766
825.5,1058.7612,362.63675
826,1058.735748,362.63583
826.5,1058.70366,362.63498
827,1058.711598,362.63397
827.5,1058.680896,362.6331
828,1058.704857,362.63202
828.5,1058.664432,362.63116
829,1058.714097,362.63004
829.5,1058.676528,362.62918
830,1058.66838,362.6282
830.5,1058.68959,362.62717
831,1058.723316,362.62607
831.5,1058.722287,362.62512
832,1058.701917,362.6242
832.5,1058.727747,362.62314
833,1058.76141,362.62204
833.5,1058.78367,362.621
834,1058.810025,362.61993
834.5,1058.78598,362.61902
835,1058.75847,362.6181
835.5,1058.708385,362.61728
836,1058.702043,362.6163
836.5,1058.68371,362.6154
837,1058.649228,362.6145
837.5,1058.657817,362.6135
838,1058.68224,362.61243
838.5,1058.63499,362.6116
839,1058.586228,362.61078
839.5,1058.54721,362.6099
840,1058.52663,362.60895
840.5,1058.48673,362.6081
841,1058.465877,362.60718
841.5,1058.44704,362.60626
842,1058.414868,362.6054
842.5,1058.413965,362.60443
843,1058.41176,362.60345
843.5,1058.359953,362.60263
844,1058.358987,362.60165
844.5,1058.320347,362.6008
845,1058.36241,362.59967
845.5,1058.400504,362.59857
846,1058.411088,362.59756
846.5,1058.462622,362.59644
847,1058.51004,362.5953
847.5,1058.501073,362.59433
848,1058.583855,362.5931
848.5,1058.621487,362.592
849,1058.639547,362.59097
849.5,1058.63793,362.59
850,1058.635767,362.58902
850.5,1058.628396,362.58807
851,1058.595405,362.5872
851.5,1058.636166,362.5861
852,1058.679363,362.585
852.5,1058.674806,362.584
853,1058.623797,362.5832
853.5,1058.605275,362.58228
854,1058.698074,362.581
854.5,1058.69568,362.58002
855,1058.633268,362.57922
855.5,1058.647758,362.57822
856,1058.718192,362.577
856.5,1058.731968,362.576
857,1058.667183,362.5752
857.5,1058.652756,362.57425
858,1058.689023,362.57315
858.5,1058.671278,362.57224
859,1058.696205,362.57117
